century	postnominal	total	text	weight	type
9	0	9	coalex.o23.psd	Modified	CommonN
9	0	9	coalex.o23.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	51	cobede.o2.psd	Modified	CommonN
9	1	11	coboeth.o2.psd	Modified	CommonN
9	1	11	coboeth.o2.psd	Modified	CommonN
9	1	11	coboeth.o2.psd	Modified	CommonN
9	1	11	coboeth.o2.psd	Modified	CommonN
9	1	11	coboeth.o2.psd	Modified	CommonN
9	1	11	coboeth.o2.psd	Modified	CommonN
9	1	11	coboeth.o2.psd	Modified	CommonN
9	1	11	coboeth.o2.psd	Modified	CommonN
9	1	11	coboeth.o2.psd	Modified	CommonN
9	1	11	coboeth.o2.psd	Modified	CommonN
9	1	11	coboeth.o2.psd	Modified	CommonN
9	1	6	cochronA.o23.psd	Modified	CommonN
9	1	6	cochronA.o23.psd	Modified	CommonN
9	1	6	cochronA.o23.psd	Modified	CommonN
9	1	6	cochronA.o23.psd	Modified	CommonN
9	1	6	cochronA.o23.psd	Modified	CommonN
9	0	6	cochronA.o23.psd	Modified	CommonN
9	1	4	cocura.o2.psd	Modified	CommonN
9	1	4	cocura.o2.psd	Modified	CommonN
9	1	4	cocura.o2.psd	Modified	CommonN
9	0	4	cocura.o2.psd	Modified	CommonN
9	1	1	cocuraC.psd	Modified	CommonN
9	1	11	cogregdC.o24.psd	Modified	CommonN
9	1	11	cogregdC.o24.psd	Modified	CommonN
9	1	11	cogregdC.o24.psd	Modified	CommonN
9	1	11	cogregdC.o24.psd	Modified	CommonN
9	1	11	cogregdC.o24.psd	Modified	CommonN
9	1	11	cogregdC.o24.psd	Modified	CommonN
9	1	11	cogregdC.o24.psd	Modified	CommonN
9	1	11	cogregdC.o24.psd	Modified	CommonN
9	1	11	cogregdC.o24.psd	Modified	CommonN
9	1	11	cogregdC.o24.psd	Modified	CommonN
9	0	11	cogregdC.o24.psd	Modified	CommonN
9	1	48	colaece.o2.psd	Modified	CommonN
9	1	48	colaece.o2.psd	Modified	CommonN
9	1	48	colaece.o2.psd	Modified	CommonN
9	1	48	colaece.o2.psd	Modified	CommonN
9	1	48	colaece.o2.psd	Modified	CommonN
9	1	48	colaece.o2.psd	Modified	CommonN
9	1	48	colaece.o2.psd	Modified	CommonN
9	1	48	colaece.o2.psd	Modified	CommonN
9	1	48	colaece.o2.psd	Modified	CommonN
9	1	48	colaece.o2.psd	Modified	CommonN
9	1	48	colaece.o2.psd	Modified	CommonN
9	1	48	colaece.o2.psd	Modified	CommonN
9	1	48	colaece.o2.psd	Modified	CommonN
9	1	48	colaece.o2.psd	Modified	CommonN
9	1	48	colaece.o2.psd	Modified	CommonN
9	1	48	colaece.o2.psd	Modified	CommonN
9	1	48	colaece.o2.psd	Modified	CommonN
9	1	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	0	48	colaece.o2.psd	Modified	CommonN
9	1	2	colawaf.o2.psd	Modified	CommonN
9	1	2	colawaf.o2.psd	Modified	CommonN
9	1	1	comart1.psd	Modified	CommonN
9	1	6	comart3.o23.psd	Modified	CommonN
9	1	6	comart3.o23.psd	Modified	CommonN
9	1	6	comart3.o23.psd	Modified	CommonN
9	1	6	comart3.o23.psd	Modified	CommonN
9	1	6	comart3.o23.psd	Modified	CommonN
9	1	6	comart3.o23.psd	Modified	CommonN
9	1	3	comarvel.o23.psd	Modified	CommonN
9	1	3	comarvel.o23.psd	Modified	CommonN
9	1	3	comarvel.o23.psd	Modified	CommonN
9	1	1	comary.psd	Modified	CommonN
9	0	1	conicodA.psd	Modified	CommonN
9	1	6	coorosiu.o2.psd	Modified	CommonN
9	1	6	coorosiu.o2.psd	Modified	CommonN
9	1	6	coorosiu.o2.psd	Modified	CommonN
9	1	6	coorosiu.o2.psd	Modified	CommonN
9	1	6	coorosiu.o2.psd	Modified	CommonN
9	1	6	coorosiu.o2.psd	Modified	CommonN
9	1	1	cosolilo.psd	Modified	CommonN
10	1	10	cobenrul.o3.psd	Modified	CommonN
10	1	10	cobenrul.o3.psd	Modified	CommonN
10	1	10	cobenrul.o3.psd	Modified	CommonN
10	1	10	cobenrul.o3.psd	Modified	CommonN
10	1	10	cobenrul.o3.psd	Modified	CommonN
10	1	10	cobenrul.o3.psd	Modified	CommonN
10	1	10	cobenrul.o3.psd	Modified	CommonN
10	1	10	cobenrul.o3.psd	Modified	CommonN
10	1	10	cobenrul.o3.psd	Modified	CommonN
10	1	10	cobenrul.o3.psd	Modified	CommonN
10	1	11	coblick.o23.psd	Modified	CommonN
10	1	11	coblick.o23.psd	Modified	CommonN
10	1	11	coblick.o23.psd	Modified	CommonN
10	1	11	coblick.o23.psd	Modified	CommonN
10	1	11	coblick.o23.psd	Modified	CommonN
10	1	11	coblick.o23.psd	Modified	CommonN
10	1	11	coblick.o23.psd	Modified	CommonN
10	1	11	coblick.o23.psd	Modified	CommonN
10	1	11	coblick.o23.psd	Modified	CommonN
10	1	11	coblick.o23.psd	Modified	CommonN
10	1	11	coblick.o23.psd	Modified	CommonN
10	1	7	cochdrul.psd	Modified	CommonN
10	1	7	cochdrul.psd	Modified	CommonN
10	1	7	cochdrul.psd	Modified	CommonN
10	1	7	cochdrul.psd	Modified	CommonN
10	1	7	cochdrul.psd	Modified	CommonN
10	0	7	cochdrul.psd	Modified	CommonN
10	0	7	cochdrul.psd	Modified	CommonN
10	1	1	coeuphr.psd	Modified	CommonN
10	1	6	cogregdH.o23.psd	Modified	CommonN
10	1	6	cogregdH.o23.psd	Modified	CommonN
10	1	6	cogregdH.o23.psd	Modified	CommonN
10	1	6	cogregdH.o23.psd	Modified	CommonN
10	1	6	cogregdH.o23.psd	Modified	CommonN
10	1	6	cogregdH.o23.psd	Modified	CommonN
10	1	24	coherbar.psd	Modified	CommonN
10	1	24	coherbar.psd	Modified	CommonN
10	1	24	coherbar.psd	Modified	CommonN
10	1	24	coherbar.psd	Modified	CommonN
10	1	24	coherbar.psd	Modified	CommonN
10	1	24	coherbar.psd	Modified	CommonN
10	1	24	coherbar.psd	Modified	CommonN
10	1	24	coherbar.psd	Modified	CommonN
10	1	24	coherbar.psd	Modified	CommonN
10	1	24	coherbar.psd	Modified	CommonN
10	1	24	coherbar.psd	Modified	CommonN
10	1	24	coherbar.psd	Modified	CommonN
10	1	24	coherbar.psd	Modified	CommonN
10	0	24	coherbar.psd	Modified	CommonN
10	0	24	coherbar.psd	Modified	CommonN
10	0	24	coherbar.psd	Modified	CommonN
10	0	24	coherbar.psd	Modified	CommonN
10	0	24	coherbar.psd	Modified	CommonN
10	0	24	coherbar.psd	Modified	CommonN
10	0	24	coherbar.psd	Modified	CommonN
10	0	24	coherbar.psd	Modified	CommonN
10	0	24	coherbar.psd	Modified	CommonN
10	0	24	coherbar.psd	Modified	CommonN
10	0	24	coherbar.psd	Modified	CommonN
10	1	1	corood.psd	Modified	CommonN
10	1	4	cosevensl.psd	Modified	CommonN
10	1	4	cosevensl.psd	Modified	CommonN
10	1	4	cosevensl.psd	Modified	CommonN
10	0	4	cosevensl.psd	Modified	CommonN
10	1	12	coverhom.psd	Modified	CommonN
10	1	12	coverhom.psd	Modified	CommonN
10	1	12	coverhom.psd	Modified	CommonN
10	1	12	coverhom.psd	Modified	CommonN
10	1	12	coverhom.psd	Modified	CommonN
10	1	12	coverhom.psd	Modified	CommonN
10	1	12	coverhom.psd	Modified	CommonN
10	1	12	coverhom.psd	Modified	CommonN
10	1	12	coverhom.psd	Modified	CommonN
10	1	12	coverhom.psd	Modified	CommonN
10	0	12	coverhom.psd	Modified	CommonN
10	0	12	coverhom.psd	Modified	CommonN
10	1	4	cowsgosp.o3.psd	Modified	CommonN
10	1	4	cowsgosp.o3.psd	Modified	CommonN
10	1	4	cowsgosp.o3.psd	Modified	CommonN
10	1	4	cowsgosp.o3.psd	Modified	CommonN
11	1	3	coaelhom.o3.psd	Modified	CommonN
11	1	3	coaelhom.o3.psd	Modified	CommonN
11	1	3	coaelhom.o3.psd	Modified	CommonN
11	1	5	coaelive.o3.psd	Modified	CommonN
11	1	5	coaelive.o3.psd	Modified	CommonN
11	1	5	coaelive.o3.psd	Modified	CommonN
11	1	5	coaelive.o3.psd	Modified	CommonN
11	1	5	coaelive.o3.psd	Modified	CommonN
11	1	3	coalcuin.psd	Modified	CommonN
11	1	3	coalcuin.psd	Modified	CommonN
11	1	3	coalcuin.psd	Modified	CommonN
11	1	2	coapollo.o3.psd	Modified	CommonN
11	1	2	coapollo.o3.psd	Modified	CommonN
11	1	11	cocathom1.o3.psd	Modified	CommonN
11	1	11	cocathom1.o3.psd	Modified	CommonN
11	1	11	cocathom1.o3.psd	Modified	CommonN
11	1	11	cocathom1.o3.psd	Modified	CommonN
11	1	11	cocathom1.o3.psd	Modified	CommonN
11	1	11	cocathom1.o3.psd	Modified	CommonN
11	1	11	cocathom1.o3.psd	Modified	CommonN
11	1	11	cocathom1.o3.psd	Modified	CommonN
11	1	11	cocathom1.o3.psd	Modified	CommonN
11	1	11	cocathom1.o3.psd	Modified	CommonN
11	0	11	cocathom1.o3.psd	Modified	CommonN
11	1	12	cocathom2.o3.psd	Modified	CommonN
11	1	12	cocathom2.o3.psd	Modified	CommonN
11	1	12	cocathom2.o3.psd	Modified	CommonN
11	1	12	cocathom2.o3.psd	Modified	CommonN
11	1	12	cocathom2.o3.psd	Modified	CommonN
11	1	12	cocathom2.o3.psd	Modified	CommonN
11	1	12	cocathom2.o3.psd	Modified	CommonN
11	1	12	cocathom2.o3.psd	Modified	CommonN
11	1	12	cocathom2.o3.psd	Modified	CommonN
11	1	12	cocathom2.o3.psd	Modified	CommonN
11	1	12	cocathom2.o3.psd	Modified	CommonN
11	1	12	cocathom2.o3.psd	Modified	CommonN
10	1	1	codocu2.o2.psd	Modified	CommonN
11	1	11	codocu3.o3.psd	Modified	CommonN
11	1	11	codocu3.o3.psd	Modified	CommonN
11	1	11	codocu3.o3.psd	Modified	CommonN
11	1	11	codocu3.o3.psd	Modified	CommonN
11	1	11	codocu3.o3.psd	Modified	CommonN
11	1	11	codocu3.o3.psd	Modified	CommonN
11	1	11	codocu3.o3.psd	Modified	CommonN
11	1	11	codocu3.o3.psd	Modified	CommonN
11	1	11	codocu3.o3.psd	Modified	CommonN
11	1	11	codocu3.o3.psd	Modified	CommonN
11	0	11	codocu3.o3.psd	Modified	CommonN
11	1	2	coeust.psd	Modified	CommonN
11	1	2	coeust.psd	Modified	CommonN
11	1	3	cogenesiC.psd	Modified	CommonN
11	1	3	cogenesiC.psd	Modified	CommonN
11	1	3	cogenesiC.psd	Modified	CommonN
11	1	13	colacnu.o23.psd	Modified	CommonN
11	1	13	colacnu.o23.psd	Modified	CommonN
11	1	13	colacnu.o23.psd	Modified	CommonN
11	1	13	colacnu.o23.psd	Modified	CommonN
11	1	13	colacnu.o23.psd	Modified	CommonN
11	1	13	colacnu.o23.psd	Modified	CommonN
11	1	13	colacnu.o23.psd	Modified	CommonN
11	0	13	colacnu.o23.psd	Modified	CommonN
11	0	13	colacnu.o23.psd	Modified	CommonN
11	0	13	colacnu.o23.psd	Modified	CommonN
11	0	13	colacnu.o23.psd	Modified	CommonN
11	0	13	colacnu.o23.psd	Modified	CommonN
11	0	13	colacnu.o23.psd	Modified	CommonN
11	0	1	colawnorthu.o3.psd	Modified	CommonN
11	1	9	cootest.o3.psd	Modified	CommonN
11	1	9	cootest.o3.psd	Modified	CommonN
11	1	9	cootest.o3.psd	Modified	CommonN
11	1	9	cootest.o3.psd	Modified	CommonN
11	1	9	cootest.o3.psd	Modified	CommonN
11	1	9	cootest.o3.psd	Modified	CommonN
11	1	9	cootest.o3.psd	Modified	CommonN
11	1	9	cootest.o3.psd	Modified	CommonN
11	1	9	cootest.o3.psd	Modified	CommonN
11	1	4	coquadru.o23.psd	Modified	CommonN
11	1	4	coquadru.o23.psd	Modified	CommonN
11	1	4	coquadru.o23.psd	Modified	CommonN
11	0	4	coquadru.o23.psd	Modified	CommonN
11	0	1	colawger.o34.psd	Modified	CommonN
9	1	5	cobede.o2.psd	Heavy	ProperN
9	0	5	cobede.o2.psd	Heavy	ProperN
9	0	5	cobede.o2.psd	Heavy	ProperN
9	0	5	cobede.o2.psd	Heavy	ProperN
9	1	5	coboeth.o2.psd	Heavy	ProperN
9	0	5	coboeth.o2.psd	Heavy	ProperN
9	0	5	coboeth.o2.psd	Heavy	ProperN
9	0	5	coboeth.o2.psd	Heavy	ProperN
9	1	2	cochristoph.psd	Heavy	ProperN
9	0	1	cochronA.o23.psd	Heavy	ProperN
9	1	2	cocura.o2.psd	Heavy	ProperN
9	0	2	cocura.o2.psd	Heavy	ProperN
9	1	36	cogregdC.o24.psd	Heavy	ProperN
9	1	36	cogregdC.o24.psd	Heavy	ProperN
9	1	36	cogregdC.o24.psd	Heavy	ProperN
9	1	36	cogregdC.o24.psd	Heavy	ProperN
9	1	36	cogregdC.o24.psd	Heavy	ProperN
9	1	36	cogregdC.o24.psd	Heavy	ProperN
9	1	36	cogregdC.o24.psd	Heavy	ProperN
9	1	36	cogregdC.o24.psd	Heavy	ProperN
9	1	36	cogregdC.o24.psd	Heavy	ProperN
9	1	36	cogregdC.o24.psd	Heavy	ProperN
9	1	36	cogregdC.o24.psd	Heavy	ProperN
9	1	36	cogregdC.o24.psd	Heavy	ProperN
9	1	36	cogregdC.o24.psd	Heavy	ProperN
9	0	36	cogregdC.o24.psd	Heavy	ProperN
9	0	36	cogregdC.o24.psd	Heavy	ProperN
9	0	36	cogregdC.o24.psd	Heavy	ProperN
9	0	36	cogregdC.o24.psd	Heavy	ProperN
9	0	36	cogregdC.o24.psd	Heavy	ProperN
9	0	36	cogregdC.o24.psd	Heavy	ProperN
9	0	36	cogregdC.o24.psd	Heavy	ProperN
9	0	36	cogregdC.o24.psd	Heavy	ProperN
9	0	36	cogregdC.o24.psd	Heavy	ProperN
9	0	36	cogregdC.o24.psd	Heavy	ProperN
9	0	36	cogregdC.o24.psd	Heavy	ProperN
9	0	36	cogregdC.o24.psd	Heavy	ProperN
9	0	36	cogregdC.o24.psd	Heavy	ProperN
9	0	36	cogregdC.o24.psd	Heavy	ProperN
9	0	36	cogregdC.o24.psd	Heavy	ProperN
9	0	36	cogregdC.o24.psd	Heavy	ProperN
9	0	36	cogregdC.o24.psd	Heavy	ProperN
9	0	36	cogregdC.o24.psd	Heavy	ProperN
9	0	36	cogregdC.o24.psd	Heavy	ProperN
9	0	36	cogregdC.o24.psd	Heavy	ProperN
9	0	1	colaece.o2.psd	Heavy	ProperN
9	0	1	comart3.o23.psd	Heavy	ProperN
9	0	1	conicodA.psd	Heavy	ProperN
9	0	1	conicodC.psd	Heavy	ProperN
9	0	1	coorosiu.o2.psd	Heavy	ProperN
9	0	1	cosolilo.psd	Heavy	ProperN
10	0	7	coblick.o23.psd	Heavy	ProperN
10	0	7	coblick.o23.psd	Heavy	ProperN
10	0	7	coblick.o23.psd	Heavy	ProperN
10	0	7	coblick.o23.psd	Heavy	ProperN
10	0	7	coblick.o23.psd	Heavy	ProperN
10	0	7	coblick.o23.psd	Heavy	ProperN
10	0	12	cogregdH.o23.psd	Heavy	ProperN
10	0	12	cogregdH.o23.psd	Heavy	ProperN
10	0	12	cogregdH.o23.psd	Heavy	ProperN
10	0	12	cogregdH.o23.psd	Heavy	ProperN
10	0	12	cogregdH.o23.psd	Heavy	ProperN
10	0	12	cogregdH.o23.psd	Heavy	ProperN
10	0	12	cogregdH.o23.psd	Heavy	ProperN
10	0	12	cogregdH.o23.psd	Heavy	ProperN
10	0	12	cogregdH.o23.psd	Heavy	ProperN
10	0	12	cogregdH.o23.psd	Heavy	ProperN
10	0	12	cogregdH.o23.psd	Heavy	ProperN
10	0	1	corood.psd	Heavy	ProperN
10	1	7	coverhom.psd	Heavy	ProperN
10	0	7	coverhom.psd	Heavy	ProperN
10	0	7	coverhom.psd	Heavy	ProperN
10	0	7	coverhom.psd	Heavy	ProperN
10	0	7	coverhom.psd	Heavy	ProperN
10	1	1	coverhomE.psd	Heavy	ProperN
10	0	1	covinsal.psd	Heavy	ProperN
10	0	1	cowsgosp.o3.psd	Heavy	ProperN
11	1	12	coaelhom.o3.psd	Heavy	ProperN
11	0	12	coaelhom.o3.psd	Heavy	ProperN
11	0	12	coaelhom.o3.psd	Heavy	ProperN
11	0	12	coaelhom.o3.psd	Heavy	ProperN
11	0	12	coaelhom.o3.psd	Heavy	ProperN
11	0	12	coaelhom.o3.psd	Heavy	ProperN
11	0	12	coaelhom.o3.psd	Heavy	ProperN
11	0	12	coaelhom.o3.psd	Heavy	ProperN
11	0	12	coaelhom.o3.psd	Heavy	ProperN
11	0	12	coaelhom.o3.psd	Heavy	ProperN
11	0	12	coaelhom.o3.psd	Heavy	ProperN
11	0	12	coaelhom.o3.psd	Heavy	ProperN
11	1	9	coaelive.o3.psd	Heavy	ProperN
11	1	9	coaelive.o3.psd	Heavy	ProperN
11	0	9	coaelive.o3.psd	Heavy	ProperN
11	0	9	coaelive.o3.psd	Heavy	ProperN
11	0	9	coaelive.o3.psd	Heavy	ProperN
11	0	9	coaelive.o3.psd	Heavy	ProperN
11	0	9	coaelive.o3.psd	Heavy	ProperN
11	0	9	coaelive.o3.psd	Heavy	ProperN
11	0	9	coaelive.o3.psd	Heavy	ProperN
11	0	2	cobyrhtf.o3.psd	Heavy	ProperN
11	0	2	cobyrhtf.o3.psd	Heavy	ProperN
11	1	17	cocathom1.o3.psd	Heavy	ProperN
11	1	17	cocathom1.o3.psd	Heavy	ProperN
11	1	17	cocathom1.o3.psd	Heavy	ProperN
11	1	17	cocathom1.o3.psd	Heavy	ProperN
11	0	17	cocathom1.o3.psd	Heavy	ProperN
11	0	17	cocathom1.o3.psd	Heavy	ProperN
11	0	17	cocathom1.o3.psd	Heavy	ProperN
11	0	17	cocathom1.o3.psd	Heavy	ProperN
11	0	17	cocathom1.o3.psd	Heavy	ProperN
11	0	17	cocathom1.o3.psd	Heavy	ProperN
11	0	17	cocathom1.o3.psd	Heavy	ProperN
11	0	17	cocathom1.o3.psd	Heavy	ProperN
11	0	17	cocathom1.o3.psd	Heavy	ProperN
11	0	17	cocathom1.o3.psd	Heavy	ProperN
11	0	17	cocathom1.o3.psd	Heavy	ProperN
11	0	17	cocathom1.o3.psd	Heavy	ProperN
11	1	10	cocathom2.o3.psd	Heavy	ProperN
11	1	10	cocathom2.o3.psd	Heavy	ProperN
11	1	10	cocathom2.o3.psd	Heavy	ProperN
11	1	10	cocathom2.o3.psd	Heavy	ProperN
11	0	10	cocathom2.o3.psd	Heavy	ProperN
11	0	10	cocathom2.o3.psd	Heavy	ProperN
11	0	10	cocathom2.o3.psd	Heavy	ProperN
11	0	10	cocathom2.o3.psd	Heavy	ProperN
11	0	10	cocathom2.o3.psd	Heavy	ProperN
11	0	1	coepigen.o3.psd	Heavy	ProperN
11	0	2	coeust.psd	Heavy	ProperN
11	0	2	coeust.psd	Heavy	ProperN
11	0	1	coinspolD.o34.psd	Heavy	ProperN
11	0	1	coinspolX.psd	Heavy	ProperN
11	0	1	colwstan1.o3.psd	Heavy	ProperN
11	0	2	cootest.o3.psd	Heavy	ProperN
11	0	2	cootest.o3.psd	Heavy	ProperN
11	0	5	cowulf.o34.psd	Heavy	ProperN
11	0	5	cowulf.o34.psd	Heavy	ProperN
11	0	5	cowulf.o34.psd	Heavy	ProperN
11	0	5	cowulf.o34.psd	Heavy	ProperN
11	0	5	cowulf.o34.psd	Heavy	ProperN
9	1	8	coalex.o23.psd	Heavy	Complex
9	1	8	coalex.o23.psd	Heavy	Complex
9	1	8	coalex.o23.psd	Heavy	Complex
9	0	8	coalex.o23.psd	Heavy	Complex
9	0	8	coalex.o23.psd	Heavy	Complex
9	0	8	coalex.o23.psd	Heavy	Complex
9	0	8	coalex.o23.psd	Heavy	Complex
9	0	8	coalex.o23.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
9	1	286	cobede.o2.psd	Heavy	Complex
